product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,materials_and_dimensions,pageUrl,scrape_date,supplier
WARAO RUG,WARAO RUG,category,RUGS,"
				<p>



Warao means “the boat people” and it is the name of an indigenous people from Northeastern Venezuela and Western Guyana with a lifelong and intimate connection with water. This faithful relation to water is also brought to you with WARAO Blue Rectangular Hand-tufted Botanical Silk Rug. Simple and peaceful, like the Warao people, this hand-tufted rug is the kind of rug that ties together all your living room furniture.



<br></p>			",https://www.brabbu.com/resources/images/products/268/gallery/warao-rug-modern-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <p>DIMENSIONS <br>Width 200 cm | 78,7"" <br>Height 300 cm | 118,1"" <br><br>MATERIALS <br>

<b></b>Fabric hand-tufted botanical silk.
</p><p>
<br></p>                        ",https://www.brabbu.com/product/rugs/warao/rug/,02/05/2023,brabbu
WARI RUG,WARI RUG,category,RUGS,"
				<p>



The Wari were a civilization that flourished in the south-central Andes and coastal area of modern-day Peru. Known for their architectural works and innovations in road networks and terrace fields, which inspired the Inca Empire structures, they are also the inspiration for WARI Rectangular Botanical Silk Rug. Intended to honour the innovative spirit of these people, WARI is a living room rug that easily adapts to every home decor.



<br></p>			",https://www.brabbu.com/resources/images/products/269/gallery/wari-rug-modern-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <p>DIMENSIONS <br>Width 200 cm | 78,7"" <br>Height 300 cm | 118,1"" <br><br>MATERIALS <br>

<b></b>Fabric botanical silk overtufting.
</p><p>
<br></p>                        ",https://www.brabbu.com/product/rugs/wari/rug/,02/05/2023,brabbu
YAGUA RUG,YAGUA RUG,category,RUGS,"
				<p>



Yagua are the indigenous people from Colombia and Peru. Their name originates either from the Quechua term “yawar” meaning 'the colour of blood', or from the term yagua in Spanish meaning 'royal palm'. These strong character features are represented in YAGUA rectangular botanical silk rug, and its fierce rock-like pattern and light grey hues. Relive the ancient Yagua traditions in your living room area thanks to YAGUA Rectangular Botanical Silk Rug.



<br></p>			",https://www.brabbu.com/resources/images/products/270/gallery/540x505_1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <p>DIMENSIONS <br>Width 200 cm | 78,7"" <br>Height 300 cm | 118,1"" <br><br>

MATERIALS <br>

<b></b>Fabric botanical silk overtufting.

<br></p>                        ",https://www.brabbu.com/product/rugs/yagua/rug/,02/05/2023,brabbu
YUPIK RUG,YUPIK RUG,category,RUGS,"
				<p>

</p><p></p>



The Yupik are a group of indigenous people in Alaska. Traditionally, the families spent spring and summertime at fishing camps and then joined with others at village sites for the winter. The travel to search for food and the resistance to cold weather of these people are represented on the YUPIK Rectangular Botanical Silk Rug, like the routes that they have taken for all these years.





<br><p></p>			",https://www.brabbu.com/resources/images/products/271/gallery/yupik-wool-rug-modern-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""<div><br>MATERIALS<br>

<b></b>Hand tufted botanical silk.</div><div>
<br></div>                        ",https://www.brabbu.com/product/rugs/yupik/rug/,02/05/2023,brabbu
AYMARA RUG II,AYMARA RUG II,category,RUGS,"
				<p>



Aymara people are an indigenous nation that live between the Andes and the Altiplano regions of South America. The stripes pattern in the traditional Aymara poncho is reflected in the new BRABBU’s wool rug, named after this strong population. AYMARA Grey Round Wool Rug is the ideal rug for modern home decor where small details like a wool rug can bring the soberness that these ambiences require.



<br></p>			",https://www.brabbu.com/resources/images/products/292/gallery/aymara-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<div><div>Diameter &nbsp; &nbsp;300 cm | 118,11""&nbsp;<br></div></div><div><br></div><div>

MATERIALS &nbsp;&nbsp;</div><div>

<b></b>Fabric tencel overtufting.<b></b>

</div>                        ",https://www.brabbu.com/product/rugs/aymara/rug-ii/,02/05/2023,brabbu
CAUCA RUG II,CAUCA RUG II,category,RUGS,"
				<p>



The Cauca culture is an extinct Colombian culture dated between the 9th and 10th centuries CE, located close to the Cauca River in Colombia. Their traditional artworks gave rise to CAUCA Rug. The geometric pattern on the black and white Botanical Silk rug recalls the sharp artwork of the Cauca culture and aims to bring strength to any living room. CAUCA Black and White Round Wool Rug is the best finishing for your home decor.



<br></p>			",https://www.brabbu.com/resources/images/products/295/gallery/cauca-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <div><div>DIMENSIONS</div><div>Diameter&nbsp;300 cm | 118,11”</div><div><br></div><div>MATERIALS&nbsp;</div><div>

Fabric Botanical Silk overtufting.<b></b>

</div></div>



<br>                        ",https://www.brabbu.com/product/rugs/cauca/rug-ii/,02/05/2023,brabbu
ENZ RUG II,ENZ RUG II,category,RUGS,"
				<p>



Enz River runs through the northern Black Forest in Germany which is considered to have the most attractive landscapes for nature lovers, ramblers and mountain bikers. ENZ Black Round Botanical Silk Rug is made in hand-tufted Botanical Silk and was inspired by the breath-taking richness of the Black Forest and its natural resources. ENZ can be tailored to any size, colour and shape, to better fit every space.



<br></p>			",https://www.brabbu.com/resources/images/products/297/gallery/540x505-1.jpg,https://www.brabbu.com/resources//images/products/297/gallery/previews/167x93-2.jpg,https://www.brabbu.com/resources//images/products/297/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/297/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/297/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/297/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/297/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/297/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/297/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/297/gallery/previews/167x93-3.jpg,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <div>DIMENSIONS</div><div>Diameter 300 cm | 118,11”</div><div><br></div><div>MATERIALS&nbsp;</div><div>

<b></b>Fabric hand-tufted Botanical Silk.<b></b>

</div>                        ",https://www.brabbu.com/product/rugs/enz/rug-ii/,02/05/2023,brabbu
INUK RUG II,INUK RUG II,category,RUGS,"
				<p>



INUK is the individual name for the Inuit people, a group of indigenous people inhabiting the Arctic regions of Greenland. The INUK Round Rug, hand-tufted Botanical Silk, reflects their lifestyle and the clothing that protects them: the motifs resembling a beautiful brown, black and white cover that make you travel to the coldest places on Earth and still feel warm and comfortable.



<br></p>			",https://www.brabbu.com/resources/images/products/304/gallery/inuk-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<div>Diameter 300cm | 118.11""</div><div><br>MATERIALS&nbsp;</div><div>Fabric hand-tufted Botanical Silk.</div><div><p></p>

</div><div><br></div>                        ",https://www.brabbu.com/product/rugs/inuk/rug-ii/,02/05/2023,brabbu
KAIWA RUG II,KAIWA RUG II,category,RUGS,"
				<p>





Kaiwá is the language spoken by the Guarani-Kaiowás, an indigenous population of Brazil. They live in the tropical rainforest area and are one of the most resilient civilisations in the world. BRABBU named a wool rug after their language as a tribute to their voice, which is concealed daily by the challenges they face. KAIWA Blue Round Botanical Silk Rug stands for those that fight peacefully every day to keep their culture alive.



<br></p>			",https://www.brabbu.com/resources/images/products/305/gallery/kaiwa-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<div>Diameter 300 cm | 118,11""&nbsp;</div><div><div><br></div><div>MATERIALS&nbsp;</div><div>Fabric Botanical Silk overtufting.</div><div><p></p>

</div></div>                        ",https://www.brabbu.com/product/rugs/kaiwa/rug-ii/,02/05/2023,brabbu
KALINA RUG II,KALINA RUG II,category,RUGS,"
				<p>



The Kalina are indigenous people native to the northern coastal areas of South America. Due to the lack of a written form of language, the histories and traditions of the Kalina people are transmitted until this day in the oral form, passing through generations. Their myths, legends, and tales are narrated today on KALINA Round Botanical Silk Rug’s long lines that will elegantly finish any beautiful modern home decor.



<br></p>			",https://www.brabbu.com/resources/images/products/306/gallery/kalina-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<div>Diameter 300 cm | 118,11""&nbsp;</div><div><div><br></div><div>MATERIALS&nbsp;</div><div>Fabric hand-tufted Botanical Silk.</div><div><p></p>

</div></div>                        ",https://www.brabbu.com/product/rugs/kalina/rug-ii/,02/05/2023,brabbu
KARA RUG II,KARA RUG II,category,RUGS,"
				<p>



Living on the banks of the Omo river in Southern Ethiopia, you can find the small tribe, Kara. They paint their bodies in preparation for ceremonies, using chalk with yellow rock, red iron ore and charcoal, combined with the distinctive colourful layers of round necklaces covering all their neck and chest. KARA Round Hand-tufted Botanical Silk Rug represents these overlapping threads with many beads, creating a round spreading pattern made out of hand-tufted Botanical Silk.



<br></p>			",https://www.brabbu.com/resources/images/products/307/gallery/kara-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<div>Diameter 300 cm | 118,11""&nbsp;</div><div><div><br></div><div>MATERIALS&nbsp;</div><div>

<p><b></b>Fabric hand-tufted Botanical Silk.
</p><p></p>

</div></div>                        ",https://www.brabbu.com/product/rugs/kara/rug-ii/,02/05/2023,brabbu
KASAI RUG II,KASAI RUG II,category,RUGS,"
				<p>



The Kasai River flows through Central Africa, giving life to agricultural lands in a region known for its sandy and infertile soil. The long and irregular stripes of the KASAI Hand-tufted Round Botanical Silk Rug in dark blue, light brown and dark brown depict the heavy sediment load that the river carries together with a hidden wealth – diamonds. This ethnic round rug in hand-tufted Botanical Silk fits well in any eclectic home decor.



<br></p>			",https://www.brabbu.com/resources/images/products/308/gallery/kasai-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<div>Diameter 300 cm | 118,11""&nbsp;</div><div><div><br></div><div>MATERIALS&nbsp;</div><div>

<p><b></b>Fabric hand-tufted Botanical Silk.
</p><p></p>

</div></div>                        ",https://www.brabbu.com/product/rugs/kasai/rug-ii/,02/05/2023,brabbu
MACUSHI RUG II,MACUSHI RUG II,category,RUGS,"
				<p>



The Macushi are a population living on the border of southern Guyana and northern Brazil. When married, the Macushi couple lives in the wife's village and the father-in-law is of great importance in Macushi kinship. Their ancestral family bonds and religious beliefs are depicted by BRABBU’s MACUSHI Round Wool Rug, with its delicate flower patterns and sand hues that will be perfect to decorate any modern home decor.



<br></p>			",https://www.brabbu.com/resources/images/products/311/gallery/macushi-rug-2-1-540x505.jpg,https://www.brabbu.com/resources//images/products/311/gallery/previews/macushi-rug-2-2-167x93.jpg,https://www.brabbu.com/resources//images/products/311/gallery/previews/macushi-rug-2-3-167x93.jpg,https://www.brabbu.com/resources//images/products/311/gallery/previews/macushi-rug-2-3-167x93.jpg,https://www.brabbu.com/resources//images/products/311/gallery/previews/macushi-rug-2-3-167x93.jpg,https://www.brabbu.com/resources//images/products/311/gallery/previews/macushi-rug-2-3-167x93.jpg,https://www.brabbu.com/resources//images/products/311/gallery/previews/macushi-rug-2-3-167x93.jpg,https://www.brabbu.com/resources//images/products/311/gallery/previews/macushi-rug-2-3-167x93.jpg,https://www.brabbu.com/resources//images/products/311/gallery/previews/macushi-rug-2-3-167x93.jpg,https://www.brabbu.com/resources//images/products/311/gallery/previews/macushi-rug-2-3-167x93.jpg,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS&nbsp;<div><div></div><div>Diameter 300 cm | 118,11"" <br></div><div><br></div><div>MATERIALS&nbsp;</div><div>

<p><b></b>Fabric Botanical Silk overtufting.
</p><p></p>

</div></div>                        ",https://www.brabbu.com/product/rugs/macushi/rug-ii/,02/05/2023,brabbu
MURSI RUG II,MURSI RUG II,category,RUGS,"
				<p>



The Nilotic pastoralist ethnic group Mursi lives in southwestern Ethiopia, they believe in a higher force coming from the sky, called Tumwi. The Mursi consider clay sacred and powerful, they still paint their bodies for religious and medical purposes. Combined body painting motifs and animal’s footprints in an abstract pattern created the MURSI Hand-tufted Round Botanical Silk Rug, an earth-to-earth acquisition for the home.



<br></p>			",https://www.brabbu.com/resources/images/products/312/gallery/mursi-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<div>Diameter 300 cm | 118,11""&nbsp;</div><div><div><br></div><div></div>

MATERIALS <br>

<b></b>Fabric hand-tufted Botanical Silk.

<div></div></div>                        ",https://www.brabbu.com/product/rugs/mursi/rug-ii/,02/05/2023,brabbu
WARAO RUG II,WARAO RUG II,category,RUGS,"
				<p>





Warao means “the boat people” and it is the name of an indigenous people from Northeastern Venezuela and Western Guyana with a lifelong and intimate connection with water. This faithful relation to water is also brought to you with WARAO Blue Round Hand-tufted Rug. Simple and peaceful, like the Warao people, this hand-tufted rug is the kind of rug that ties together all your living room furniture.




<br></p>			",https://www.brabbu.com/resources/images/products/320/gallery/warao-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS&nbsp;<div><div></div><div>Diameter 300 cm | 118,11"" <br></div><div><br></div><div></div>

MATERIALS <br>

<b></b>Fabric hand-tufted Botanical Silk.

<div></div></div>                        ",https://www.brabbu.com/product/rugs/warao/rug-ii/,02/05/2023,brabbu
WARI RUG II,WARI RUG II,category,RUGS,"
				<p>



The Wari were a civilization that flourished in the south-central Andes and coastal area of modern-day Peru. Known for their architectural works and innovations in road networks and terrace fields, which inspired the Inca Empire structures, they are also the inspiration for WARI Round Botanical Silk Rug. Intended to honour the innovative spirit of these people, WARI is a living room rug that easily adapts to every home decor.



<br></p>			",https://www.brabbu.com/resources/images/products/321/gallery/wari-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS&nbsp;<div><div></div><div>Diameter 300 cm | 118,11"" <br></div><div><br></div><div></div>

MATERIALS <br>

<b></b>Fabric Botanical Silk overtufting.

<div></div></div>                        ",https://www.brabbu.com/product/rugs/wari/rug-ii/,02/05/2023,brabbu
YAGUA RUG II,YAGUA RUG II,category,RUGS,"
				<p>



Yagua are the indigenous people from Colombia and Peru. Their name originates either from the Quechua term “yawar” meaning 'the colour of blood', or from the term yagua in Spanish meaning 'royal palm'. These strong character features are represented in YAGUA round botanical silk rug, and its fierce rock-like pattern and light grey hues. Relive the ancient Yagua traditions in your living room area thanks to YAGUA Round Botanical Silk Rug.



<br></p>			",https://www.brabbu.com/resources/images/products/322/gallery/540x505_2.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <p>DIMENSIONS<br>Diameter 300 cm | 118,11"" <br><br>

MATERIALS <br>

<b></b>Fabric botanical silk overtufting.

<br></p>                        ",https://www.brabbu.com/product/rugs/yagua/rug-ii/,02/05/2023,brabbu
YUPIK RUG II,YUPIK RUG II,category,RUGS,"
				<p>



The Yupik are a group of indigenous people in Alaska. Traditionally, the families spent spring and summertime at fishing camps and then joined with others at village sites for the winter. The travel to search for food and the resistance to cold weather of these people are represented on the YUPIK Round Botanical Silk Rug, like the routes that they have taken for all these years.



<br></p>			",https://www.brabbu.com/resources/images/products/323/gallery/yupik-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<div><div></div><div>Diameter 300 cm | 118,11""


<br></div><div><br></div><div>

</div>

MATERIALS<br>

<b></b>Hand-tufted botanical silk.<div></div></div>                        ",https://www.brabbu.com/product/rugs/yupik/rug-ii/,02/05/2023,brabbu
BALTIC RUG,BALTIC RUG,category,RUGS,"
				<p>







The Baltic Sea, located in Scandinavia, has several water types and different blue shades which compose it. The BALTIC Rug really embodies the essence of the Baltic Sea, having a blue colour gradient. This versatile rectangle designed rug is a harmonious item that simultaneously transmits the strength of the sea and the softness of the blue colour. BALTIC Blue Rug will bring nature and fierceness to your home decor.






<br></p>			",https://www.brabbu.com/resources/images/products/244/gallery/baltic-rug-brabbu-1-540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""<div><br><div>MATERIALS<br>

<b></b>Fabric hand-tufted dyed wool.<b></b>

</div></div>                        ",https://www.brabbu.com/product/rugs/baltic/rug/,02/05/2023,brabbu
