product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,materials_and_dimensions,pageUrl,scrape_date,supplier
MAREE II SOFA,MAREE II SOFA,upholstery,Sofas,"
				<p>

















The Scottish Loch Maree is surrounded by a picturesque mountain with a rugged landscape. MAREE II Sofa portrays that rough landscape softened by the tufted velvet. The MAREE II is a fully upholstered velvet sofa, making it the perfect addition to a modern living room setting. The MAREE Velvet Sofa is designed to give a modern flair to the classic chesterfield sofa.

















<br></p>			",https://www.brabbu.com/resources/images/products/753/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width 



265


 cm | 

 



104,33”






<br>Depth 

97

cm | 





38,18”




<br>Height 



86


 cm | 

 



33,85”



<div>Seat Heigh 



43

cm | 





16,92”

 

</div><div>Seat Depth 

70

cm | 



27,55”

</div><div>Armrest Height 



76


cm | 



29,92”


&nbsp;<br><div><br></div><div>MATERIALS</div><div>

<b></b>



FABRIC 

Velvet

</div><div>FABRIC REFERENCE 



MOSS VIII 13



</div><div>FABRIC NEEDED 





16 mts | 629,92” (Standard width 1,40mts | 55”)





</div><div>FOOTER&nbsp;Upholstered



</div>

<p></p></div>                        ",https://www.brabbu.com/product/upholstery/maree-ii/sofa/,02/05/2023,brabbu
NAU SOFA,NAU SOFA,upholstery,Sofas,"<p></p><p></p>



The first ships to cross the Atlantic were the inspiration behind NAU Sofa, a furniture item that will bring the feeling of adventure and discovery to your living room set. This mid-century blue sofa is upholstered in cotton velvet with legs in ash wood with wenge satin matte. The NAU Sofa will be the focal point of your mid-century modern living room.



<br><p></p>",https://www.brabbu.com/resources/images/products/151/gallery/1.jpg,,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<br>Width 242 cm | 95,28”<br>Depth 92 cm | 36,22”<br>Height 94 cm | 37,01”<br>Seat Height 43 cm | 16,93”<br>Seat Depth 65 cm | 25,59”<br>Armrest Height 65 cm | 25,59”<div><br>MATERIALS</div><div><b></b><b></b>FABRIC Velvet MOSS IX - colour 20</div><div>LEGS Ash wood with wengue stain matte.<b></b><br><br></div><div></div></span>",https://www.brabbu.com/home/product/upholstery/nau/sofa,02/05/2023,brabbu
OREAS SOFA,OREAS SOFA,upholstery,Sofas,"
				<p></p><p></p>



According to Greek mythology, Oreas is the God of the mountains. OREAS Sofa pays tribute to it; this channel-tufted sofa is fully upholstered in soft cotton velvet. With a modern contemporary design, this blue living room sofa will be the focal point in your living room design. The OREAS Sofa will elevate any room design it is set in.



<br><p></p>			",https://www.brabbu.com/resources/images/products/169/gallery/oreas-sofa.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-3.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,In Stock,"
                        DIMENSIONS<br>Width 225 cm | 88,6”<br>Depth 100 cm | 39,4”<br>Height 84 cm | 31,1”<br>Seat Height 35 cm | 13,8”<br>Seat Depth 76 cm | 29,9”<div>Arm Height&nbsp;65 cm | 25,6”<br><br>MATERIALS</div><div><b></b><b></b>FABRIC Cotton velvet BB MOSS I - colour 47</div><div>LEGS Fully upholstered.<b></b><br><br>FABRIC / LEATHER REQUEST<br></div><div>COM 13 mts | 511,81” (Standard width 1,40mts | 55”)<br>COL 200,2 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/oreas/sofa/,02/05/2023,brabbu
ORLEANS MODULAR SOFA,ORLEANS MODULAR SOFA,upholstery,Sofas,"<p>Orleans is a small city in the north of France with an unmatched sense of being at home. Encouraged by this feeling, our designs bring to life the ORLEANS Modular Sofa. Upholstered in velvet, this modern sofa provides relaxing moments. Add it to your living room design and you can be sure it will become the centre of attention (and desires).</p>",https://www.brabbu.com/resources/images/products/880/gallery/800x500_2_conjunto3.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_1.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_2.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_3.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_4.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_5.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_6.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_1_modulo1.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_2_modulo1.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_3_modulo1.jpg,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span><p>

DIMENSIONS</p><div>WIDTH 110 cm | 173,22” </div><div>DEPTH 110 cm | 43,30” </div><div>HEIGHT 78 cm | 30,70” </div><div>SEAT HEIGHT 44 cm | 15,74” </div><div>SEAT DEPTH 87 cm | 34,25” </div><div><br></div><div>MATERIALS </div><div>FABRIC Velvet </div><div>FABRIC REFERENCE BB MOSS XI - Colour 06</div><div>FABRIC NEEDED 20 mts | 196,85” (Standard width 1,40mts | 55”) </div><div><br></div><div></div></span>",https://www.brabbu.com/home/product/upholstery/orleans-modular/sofa,02/05/2023,brabbu
OTTER SOFA,OTTER SOFA,upholstery,Sofas,"<p>





Otters are known for being playful animals, with a high capacity to adapt to the environment. Inspired by the nature of this animal, the OTTER Sofa can adapt to any room and be an integral part of your interior design. Its round shapes transmit both comfort and grandiosity, this orange cotton velvet sofa can be placed in a modern living room or a comfortable home cinema area.




<br></p>",https://www.brabbu.com/resources/images/products/663/gallery/540x505-3.jpg,https://www.brabbu.com/resources/images/products/663/gallery/2.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-3.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-4.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-5.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-6.jpg,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<div>WIDTH 260 cm | 102,36”&nbsp;<div>DEPTH 102 cm | 40,15” <div>HEIGHT&nbsp;78 cm | 30,70<br></div></div><div>SEAT HEIGHT 43 cm | 16,92”&nbsp;</div><div>SEAT DEPTH  65 cm | 25,59”<br></div></div><div>ARMREST HIGHT 63 cm | 24,80”<br><br>MATERIALS</div><div><b></b></div>

<div>Fabric cotton velvet BB MOSS XXVII - colour 6</div><div><b></b>Base in ash wood with wenge stain matte varnish.</div>

<div><b></b></div><div><br></div><div>FABRIC NEEDED 9 mts | 354,33” (Standard width 1,40mts | 55”)<br><br></div></span>",https://www.brabbu.com/home/product/upholstery/otter/sofa,02/05/2023,brabbu
PEARL SOFA,PEARL SOFA,upholstery,Sofas,"<p></p><p></p>



Pearl is a noble material used both in jewellery and interior design. Upholstered in cotton velvet, PEARL Sofa features a base in matte vintage brass that gives it a charming touch. This channel-tufted lounge sofa, upholstered in white cotton velvet and with a base in matte vintage brass, is perfect for an elegant and timeless living room design.



<br><p></p>",https://www.brabbu.com/resources/images/products/154/gallery/1.jpg,,,,,,,,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,IN STOCK,"<span>DIMENSIONS<br>Width 243 cm | 94,5”<br>Depth 96 cm | 37,8”<br>Height 86 cm | 33,9”<br>Seat Height 42 cm | 16,5”<br>Seat Depth 78 cm | 30,7”<br>Armrest Height 67 cm | 26,37”<br><br><div>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS III - colour 2</div><div>BASE In matte vintage brass.</div><div><br></div><div></div></span>",https://www.brabbu.com/home/product/upholstery/pearl/sofa,02/05/2023,brabbu
PEARL ROUND THREE SOFA,PEARL ROUND THREE SOFA,upholstery,Sofas,"
				<p>













Pearls are noble stones used in jewellery and interior design. Drawing inspiration from this magnificent colour, PEARL Three Round Sofa is fully upholstered in velvet and will shine like a glistering pearl in any living room setting. This three-seater round velvet sofa will give a regal as well as royal feel to any residential project.

<br></p>			",https://www.brabbu.com/resources/images/products/769/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width



395 cm | 155,51”







































<br>Depth



256 cm | 100,78”























<b></b><div>Height



80 cm | 31,49”</div><div>Seat Height&nbsp;47 cm | 18,50”

</div><div>Seat Depth&nbsp;70 cm | 27,55”

</div><div>Armrest Height&nbsp;65 cm | 25,59”


</div><div>&nbsp;</div><div><br><div><div>MATERIALS</div><div></div>FABRIC&nbsp;Velvet

</div></div><div>FABRIC REFERENCE&nbsp;BB MOSS X Colour 06

</div><div>FOOTER&nbsp;Fully upholstered

</div><div><br></div><div>FABRIC NEEDED&nbsp;32 mts | 1259,84” (Standard width 1,40mts | 55”)

</div>                        ",https://www.brabbu.com/product/upholstery/pearl-round-three/sofa/,02/05/2023,brabbu
PEARL ROUND TWO SOFA,PEARL ROUND TWO SOFA,upholstery,Sofas,"<p>













Pearls are noble stones used in jewellery and interior design. Drawing inspiration from this magnificent colour, PEARL Round Two Sofa is fully upholstered in velvet and will be the centre of attention in any living room setting. Perfectly round, just like a pearl, the two-seater round velvet sofa is perfect for a modern and timeless living room design.

<br></p>",https://www.brabbu.com/resources/images/products/770/gallery/55.jpg,https://www.brabbu.com/resources/images/products/770/gallery/22.jpg,https://www.brabbu.com/resources/images/products/770/gallery/33.jpg,https://www.brabbu.com/resources/images/products/770/gallery/44.jpg,https://www.brabbu.com/resources/images/products/770/gallery/55.jpg,https://www.brabbu.com/resources/images/products/770/gallery/66.jpg,https://www.brabbu.com/resources/images/products/770/gallery/77.jpg,https://www.brabbu.com/resources/images/products/770/gallery/88.jpg,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>



DIMENSIONS<br>Width





335 cm | 131,88”









































<br>Depth





156 cm | 61,41”

























<b></b><div>Height





80 cm | 31,49”

</div><div>Seat Height&nbsp;47 cm | 18,50” 



</div><div>Seat Depth&nbsp;70 cm | 27,55”




</div><div>Armrest Height&nbsp;65 cm | 25,59”


</div><div>&nbsp;</div><div><br><div><div>MATERIALS</div><div></div>FABRIC&nbsp;Velvet

</div></div><div>FABRIC REFERENCE&nbsp;BB MOSS X Colour 06

</div><div>FOOTER&nbsp;Fully upholstered

</div><div><br></div><div>FABRIC NEEDED

27 mts | 1062” (Standard width 1,40mts | 55”)



</div></span>",https://www.brabbu.com/home/product/upholstery/pearl-round-two/sofa,02/05/2023,brabbu
POWEL SOFA,POWEL SOFA,upholstery,Sofas,"<p></p><p></p>



The ocean hides many mysteries and rare beauty. Its beauty was honoured through the exquisite design of POWEL Sofa. With a channel-tufted back, this fabric sofa features cotton velvet upholstery and a base in glossy black lacquer with aged brass details. The POWEL Green Velvet Sofa will add mystery and beauty to any home decor.



<br><p></p>",https://www.brabbu.com/resources/images/products/156/gallery/8.jpg,https://www.brabbu.com/resources/images/products/156/gallery/2.jpg,https://www.brabbu.com/resources/images/products/156/gallery/3.jpg,https://www.brabbu.com/resources/images/products/156/gallery/4.jpg,https://www.brabbu.com/resources/images/products/156/gallery/8.jpg,https://www.brabbu.com/resources/images/products/156/gallery/6.jpg,https://www.brabbu.com/resources/images/products/156/gallery/5.jpg,https://www.brabbu.com/resources/images/products/156/gallery/7.jpg,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<br>Width 225 cm | 88,58”<br>Depth 90 cm | 35,43”<br>Height 85 cm | 33,46”<br>Seat Height 42 cm | 16,53”<br>Seat Depth 78 cm | 30,70”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 51</div><div><b></b>BASE In glossy black lacquer with aged brass details.<b></b></div><div></div></span>",https://www.brabbu.com/home/product/upholstery/powel/sofa,02/05/2023,brabbu
WALES SOFA,WALES SOFA,upholstery,Sofas,"<p></p><p></p>



Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES Sofa pays tribute to the country’s history. Upholstered in cotton velvet and with a base in matte vintage brass, this curved velvet sofa features a golden polished nailhead trim that makes it even more elegant.



<br><p></p>",https://www.brabbu.com/resources/images/products/158/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/8_800x500.jpg,,,https://www.youtube.com/embed/gZrXTKtpHyA?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<br>Width 220 cm | 86,6”<br>Depth 100 cm | 39,3”<br>Height 76 cm | 29,9”<br>Seat Height 41 cm | 16,1”<br>Seat Depth 61 cm | 24”<br>Armrest Height 63 cm | 24,8”<div><br></div><div>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 16</div><div><b></b>BASE Brushed aged brass matte</div><div>NAILS Golden polished</div><div><br></div></span>",https://www.brabbu.com/home/product/upholstery/wales/sofa,02/05/2023,brabbu
WALES II SOFA,WALES II SOFA,upholstery,Sofas,"<p>

</p><div>

Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES II Sofa pays tribute to the country’s history. Upholstered in cotton velvet and with a base in matte vintage brass, this modern sofa features a bronze renaissance nailhead trim that makes it even more elegant.

</div><div><br>

</div><br><p></p>",https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-8.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-2.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-3.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-4.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-5.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-6.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-7.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-8.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-9.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-10.jpg,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span><p>DIMENSIONS</p><p>Width: 320 cm | 125,98""</p><p>Depth: 100 cm | 39,37""</p><p>Height: 80 cm | 31,50""<br></p><p>Seat Height: 42 cm | 16,54""</p><p>Seat Depth: 61 cm | 20,02""</p><p><br></p><p>MATERIALS</p><p>Fabric Chenille - SYCAMORE VI 04</p><p>Footer in the same fabric</p><p>Nails in bronze&nbsp;renaissance</p><p><br></p><p>FABRIC/LEATHER REQUEST</p><p>COM 20 mts | 787,40""</p><p>COL 308 sq ft</p></span>",https://www.brabbu.com/home/product/upholstery/wales-ii/sofa,02/05/2023,brabbu
WALES ROUND THREE SOFA,WALES ROUND THREE SOFA,upholstery,Sofas,"<p>



















Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES Round 3 Sofa pays tribute to the country’s history. Fully upholstered in velvet, this round three-seater orange velvet sofa is perfect for any contemporary living room. The WALES Round 3-Seater Sofa is the ideal modern contemporary seating for a large area.




















<br></p>",https://www.brabbu.com/resources/images/products/754/gallery/2_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/2_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/3_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/4_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/5_800x500%2012.26.14.jpg,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>



DIMENSIONS<br>Width 





403 cm | 158,6”








<br>Depth 

243 cm | 95,66”






<br>Height 





77,5 cm | 30,51”





<div>Seat Heigh 





51 cm | 20,07”




 

</div><div>Seat Depth 



63 cm | 24,80”</div><div><div><br></div><div>MATERIALS</div><div>

<b></b>



FABRIC 

Velvet

</div><div>FABRIC REFERENCE 





MOSS VIII 13

</div><div>FABRIC NEEDED&nbsp;

25 mts | 984,25"" (Standard width 1,40mts | 55"")

</div><div>FOOTER&nbsp;Upholstered



</div>

<p></p></div></span>",https://www.brabbu.com/home/product/upholstery/wales-round-three/sofa,02/05/2023,brabbu
WALES ROUND TWO SOFA,WALES ROUND TWO SOFA,upholstery,Sofas,"
				<p>





















Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES ROUND 2 Sofa pays tribute to the country’s history. Fully upholstered in velvet, this curved two seater velvet sofa is perfect for any contemporary living room. The WALES Round 2-Seater Sofa will be the showstopper of your modern contemporary home design.























<br></p>			",https://www.brabbu.com/resources/images/products/755/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width 







323 cm | 127,16”










<br>Depth 

<b>

</b>154 cm | 60,62”&nbsp;<b></b><div>Height 





77,5 cm | 30,51”





<div>Seat Heigh 







51 cm | 20,07”






 

</div><div>Seat Depth 





63 cm | 24,80”

</div><div><div><br></div><div>MATERIALS</div><div>

<b></b>



FABRIC 

Velvet

</div><div>FABRIC REFERENCE 





<b></b>MOSS VIII 13<b></b>

</div><div>FABRIC NEEDED&nbsp;

20 mts | 787,40” (Standard width 1,40mts | 55”)



</div><div>FOOTER&nbsp;Upholstered



</div>

<p></p></div></div>                        ",https://www.brabbu.com/product/upholstery/wales-round-two/sofa/,02/05/2023,brabbu
BORNEO SINGLE SOFA,BORNEO SINGLE SOFA,upholstery,Sofas,"
				<p>



Borneo - the third-largest island in the world - derives its name from the Sanskrit word for 'water'. Inspired by this amazing island, the BORNEO Single Sofa is upholstered in brown velvet, with pinewood legs stained in Wengue Matte. This single 1 seater sofa is ideal for living rooms and reading corners, however, its modern design will stand out wherever it is set.





 






<br></p>			",https://www.brabbu.com/resources/images/products/763/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width











131 cm | 51,57”



























<br>Depth



100 cm | 39,37”













<b></b><div>Height













88 cm | 34,64”

























<div>Seat Height











45 cm | 17,71” 







 





 








 

</div><div>Seat Depth











66 cm | 25,98”



















</div><div>Armrest Height











63 cm | 24,80”













</div><div><div><br></div><div>MATERIALS</div><div></div>

FABRIC 



Velvet



</div><div>FABRIC REFERENCE 







BB MOSS IX Colour 27

</div></div><div>FEET&nbsp;Matte wengue stain.

</div><div><br></div><div>

<div>FABRIC NEEDED



5 mts | 196,85” (Standard width 1,40mts | 55”)








</div></div>                        ",https://www.brabbu.com/product/upholstery/borneo/single-sofa/,02/05/2023,brabbu
MAREE SINGLE SOFA,MAREE SINGLE SOFA,upholstery,Sofas,"
				<p>















The Scottish Loch Maree is surrounded by a picturesque mountain with a rugged landscape. MAREE Single Sofa portrays that rough landscape softened by the tufted velvet upholstery. This impressive living room single sofa chair gives a modern flair to the classic chesterfield sofa, upholstered in velvet and legs in black matte lacquer.















<br></p>			",https://www.brabbu.com/resources/images/products/752/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width 

134

 cm | 

 

52,75”





<br>Depth 108 cm | 



42,51”



<br>Height 

89

 cm | 

 

35,03”

<div>Seat Heigh 

46&nbsp;cm | 



18,11” 

</div><div>Seat Depth 

70

cm | 



27,55”

</div><div>Armrest Height 

80

cm | 

31,49”



 &nbsp;&nbsp;&nbsp;<br><div><br></div><div>MATERIALS</div><div>

<b></b>



FABRIC 

Velvet

</div><div>FABRIC REFERENCE 



MOSS VIII 13



</div><div>FABRIC NEEDED 



8 mts | 314,96” (Standard width 1,40mts | 55”)



</div><div>LEGS&nbsp;Black matte lacquer

</div>

<p></p></div>                        ",https://www.brabbu.com/product/upholstery/maree/single-sofa/,02/05/2023,brabbu
ANDES 2 SEAT SOFA,ANDES 2 SEAT SOFA,upholstery,Sofas,"<p></p><p></p>



The grandeur of the Andes’ mountains is only matched by the surviving skills of the people who live there. ANDES 2 Seat Sofa is a mid-century modern furniture item that pays tribute to this strength. With matte aged brass legs and covered in a rich cotton velvet upholstery, this curvy 2 seat sofa adds a strong yet graceful touch to any home decor.

<br><p></p>",https://www.brabbu.com/resources/images/products/286/gallery/andes-2-seat-sofa.jpg,,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,IN STOCK,"<span>DIMENSIONS<br>Width 200 cm | 78,4”<br>Depth 73 cm | 28,7”<br>Height 79 cm | 31,10”<br>Seat Height 42 cm | 16,5”<br>Seat Depth 56 cm | 22”<br>Armrest Height 66 cm | 24,01”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS II - colour 07</div><div><b></b>LEGS In matte aged brass.<br>

</div><div><br></div></span>",https://www.brabbu.com/home/product/upholstery/andes/2-seat-sofa,02/05/2023,brabbu
DUKONO 2 SEAT SOFA,DUKONO 2 SEAT SOFA,upholstery,Sofas,"<p></p><p></p>



As one of Indonesia’s most active volcanoes, Dukono embodies an unpredictable strength. Just like DUKONO 2 Seat Sofa. A nailhead trim wraps around this high-back lounge sofa, making it pop against the synthetic leather upholstery. Place it in modern home decor and watch DUKONO Upholstered 2 Seat Sofa fill the room with its strong attitude.



<br><p></p>",https://www.brabbu.com/resources/images/products/174/gallery/2.jpg,https://www.brabbu.com/resources/images/products/174/gallery/3.jpg,https://www.brabbu.com/resources/images/products/174/gallery/2.jpg,https://www.brabbu.com/resources/images/products/174/gallery/6.jpg,https://www.brabbu.com/resources/images/products/174/gallery/4.jpg,https://www.brabbu.com/resources/images/products/174/gallery/5.jpg,,,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<br>Width 130 cm | 51,18”<br>Depth 82 cm | 32,03”<br>Height 110 cm | 43,3”<br>Seat Height 44 cm | 17,3”<br>Seat Depth 56 cm | 22”<br>Armrest Height 59 cm | 23,2”<div><br>MATERIALS</div><div>FABRIC Synthetic leather BB LERIDA I - colour 10</div><div><b></b>LEGS In black matte lacquered.<br>

</div><div><br></div></span>",https://www.brabbu.com/home/product/upholstery/dukono/2-seat-sofa,02/05/2023,brabbu
