product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,materials_and_dimensions,pageUrl,scrape_date,supplier
PEARL CLASSIC,PEARL CLASSIC,softgoods,Pillows,"
				<p></p><div><div><div><div><p></p><div><div><div><div><p></p></div></div></div></div>

</div></div></div></div>

The pearl, created in oysters, has always been appreciated throughout the history of humankind. Our designers were inspired by this timeless gemstone that is also a result of a natural phenomenon, and they represented it in this classic pillow.

<br><p></p>			",https://www.brabbu.com/resources/images/products/579/gallery/BN04.jpg,https://www.brabbu.com/resources//images/products/579/gallery/previews/NB04_MG_1622.jpg,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,In Stock,"
                        DIMENSIONS<br>Width 50 cm | 19,68”<br>Height 30 cm | 11,81”<div><br>MATERIALS<br>FABRIC Linen/Cotton<br>FABRIC REFERENCE BB HOSTA IV 01<br>DETAILS Piping: HANOI III 06</div><div></div><div></div>                        ",https://www.brabbu.com/product/pillows/pearl/classic/,28/04/2023,brabbu
STUMP CLASSIC,STUMP CLASSIC,softgoods,Pillows,"
				<p>





This classic pillow is inspired by a tree stump with irregular forms. This classic pillow will keep you grounded, rooted in nature, and help you recharge your energies after a long day.



<br></p>			",https://www.brabbu.com/resources/images/products/508/gallery/N05.jpg,https://www.brabbu.com/resources//images/products/508/gallery/previews/N05_MG_1610.jpg,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        <p>


</p><div></div>


<div></div>


<div>DIMENSIONS</div><div>Width 45 cm | 17,71”</div><div>Height 45 cm | 17,71”</div><div><br></div><div>MATERIALS</div><div>Fabric Linen</div><div>Fabric Reference BB HOSTA VII - Colour 4</div><div>Fabric Needed 1 mt | 39,37” (Standard width 1,40mts | 55”)</div><div>Details: Piping BB HANOI II - Colour 5</div>




<div></div>




<div></div>




<br><p></p>                        ",https://www.brabbu.com/product/pillows/stump/classic/,28/04/2023,brabbu
VERSAILLES ORANGE CLASSIC,VERSAILLES ORANGE CLASSIC,softgoods,Pillows,"
				<p>





This classic orange pillow is an interlacement with the palace frames that surround the royal paintings and the refinement that characterises Versailles. It will fit into any classic or modern interior home decor, giving a splendid pop of colour to your room.




<br></p>			",https://www.brabbu.com/resources/images/products/463/gallery/M004.jpg,https://www.brabbu.com/resources//images/products/463/gallery/previews/M004_MG_1569.jpg,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,In Stock,"
                        <p>


</p><div></div>


<div>DIMENSIONS</div><div>Width 45 cm | 17,71”</div><div>Height 45 cm | 17,71”</div><div><br></div><div>MATERIALS</div><div>Fabric Satin</div><div>Fabric Reference BB HANOI IX 06</div><div>Details: Piping BB MOSS XVI 07</div>




<div></div>




<br><p></p>                        ",https://www.brabbu.com/product/pillows/versailles-orange/classic/,28/04/2023,brabbu
VERSAILLES YELLOW CLASSIC,VERSAILLES YELLOW CLASSIC,softgoods,Pillows,"
				<p>







This classic yellow pillow is an interlacement with the palace frames that surround the royal paintings and the refinement that characterises Versailles. It will fit into any classic or modern interior home decor, giving a splendid pop of colour to your room.





<br></p>			",https://www.brabbu.com/resources/images/products/461/gallery/Y016.jpg,https://www.brabbu.com/resources//images/products/461/gallery/previews/Y16_MG_1587.jpg,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,In Stock,"
                        <p>


</p><div>DIMENSIONS</div><div>Width 50 cm | 19,68”</div><div>Height 50 cm | 19,68”</div><div><br>
MATERIALS</div><div>Fabric Linen/Cotton</div><div>Fabric Reference BB HANOI IX 05</div><div>Details: Piping BB HANOI II 03<br></div>




<br><p></p>                        ",https://www.brabbu.com/product/pillows/versailles-yellow/classic/,28/04/2023,brabbu
ALBUS YELLOW ECLECTIC,ALBUS YELLOW ECLECTIC,softgoods,Pillows,"
				<p>



From the great heights to the many mysteries hiding behind every crate and crevice, the ALBUS Yellow Pillow represents the beauty of the white peaks and the surrounding valleys of the Alps Mountains. A serene and dynamic pattern that joins forces with the soft velvet will enhance the design of every room decor.



<br></p>			",https://www.brabbu.com/resources/images/products/479/gallery/Y020_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        <div>DIMENSIONS<br>Width 50 cm | 19,68”<br>Height 30 cm | 11,81”<br></div><div><br>MATERIALS<br>FABRIC Velvet<br>FABRIC REFERENCE Front: MOSS XXIII 01; Back: HANOI II 11<br>DETAILS Piping: HANOI II 11<br><div><div><br></div></div></div>                        ",https://www.brabbu.com/product/pillows/albus-yellow/eclectic/,28/04/2023,brabbu
LUWAK ECLECTIC,LUWAK ECLECTIC,softgoods,Pillows,"
				<p>



Kopi Luwak is the name of a special coffee bean from Indonesia. The colour of these coffee beans gave inspiration for the LUWAK Pillow, a strong brown velvet pillow.



<br></p>			",https://www.brabbu.com/resources/images/products/485/gallery/M007_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        <div>DIMENSIONS<br>Width 60cm | 23,62”<br>Height 35cm | 13,77”<br></div><div><br>MATERIALS<br><div><div>FABRIC Velvet<br>FABRIC REFERENCE Front: BB MOSS XXII - Colour 2; Back: BB MOSS I - Colour 16<br>FABRIC NEEDED 1 mts | 39,37” (Standard width 1,40mts | 55”)<br>DETAILS Piping: BB MOSS I - Colour 16<br></div></div></div>                        ",https://www.brabbu.com/product/pillows/luwak/eclectic/,28/04/2023,brabbu
MARMUR ORANGE ECLECTIC,MARMUR ORANGE ECLECTIC,softgoods,Pillows,"
				<p>



Since marble is one of the most beautiful and elegant raw materials in the world of design, this MARMUR Orange Pillow was inspired by the natural patterns of the stone. When contrasted with different colours, the design rises to the level of being a focal point in any interior design project.



<br></p>			",https://www.brabbu.com/resources/images/products/489/gallery/M012_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        <div>DIMENSIONS<br>Width 45 cm | 17,71”<br>Height 45 cm | 17,71”<br></div><div><br>MATERIALS<br><div><div>FABRIC Satin<br>FABRIC REFERENCE BB HOSTA VI - Colour 8<br>FABRIC NEEDED 1 mts | 39,37” (Standard width 1,40mts | 55”)<br></div></div></div>                        ",https://www.brabbu.com/product/pillows/marmur-orange/eclectic/,28/04/2023,brabbu
MARMUR WHITE ECLECTIC,MARMUR WHITE ECLECTIC,softgoods,Pillows,"
				<p>










</p><p>



Since marble is one of the most beautiful and elegant raw materials in the world of design, this MARMUR White Pillow was inspired by the natural patterns of the stone. When contrasted with different colors, the design rises to the level of being a focal point in any interior design project.



</p><p></p>			",https://www.brabbu.com/resources/images/products/528/gallery/BN02_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        <div>DIMENSIONS<br>Width 45 cm | 17,71”<br>Height 45 cm | 17,71”<br></div><div><br>MATERIALS<br>FABRIC Satin<br>FABRIC REFERENCE BB HOSTA VI - Colour 1&nbsp;<br>FABRIC NEEDED 1 mts | 39,37” (Standard width 1,40mts | 55”)<br>DETAILS Piping:
BB DARIEN VIII - Colour 2<br>




<br><div><div></div></div></div>                        ",https://www.brabbu.com/product/pillows/marmur-white/eclectic/,28/04/2023,brabbu
PARDUS YELLOW ECLECTIC,PARDUS YELLOW ECLECTIC,softgoods,Pillows,"
				<p>



This modern and contemporary yellow pillow shares the tenacity and pattern of one of the fiercest animals in the animal kingdom, the leopard. Like the Panthera Pardus, this product has the strength and a high ability to fit and adapt to any special environment, making it unique with its exclusive design.



<br></p>			",https://www.brabbu.com/resources/images/products/527/gallery/Y_08_540X505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        DIMENSIONS<br>WIDTH 50 cm | 19,68”<br>HEIGHT 50 cm | 19,68”<div><br>MATERIALS<br>FABRIC CHENILLE<br>FABRIC REFERENCE SYCAMORE IV 05<br>DETAILS Piping: HANOI II 05<div><div><div><div><div><div><div><div><div><div><div><div><div><div></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div>                        ",https://www.brabbu.com/product/pillows/pardus-yellow/eclectic/,28/04/2023,brabbu
PARDUS BLACK ECLECTIC,PARDUS BLACK ECLECTIC,softgoods,Pillows,"
				<p>










</p><p>









</p><p></p>



This modern and contemporary black pillow shares the tenacity and pattern of one of the fiercest animals in the animal kingdom, the leopard. Like the Panthera Pardus, this product has the strength and a high ability to fit and adapt to any special environment, making it unique with its exclusive design.

<br><p></p><p></p>			",https://www.brabbu.com/resources/images/products/530/gallery/BW04_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        <div>DIMENSIONS<br>Width 45 cm | 17,71”<br>Height 45 cm | 17,71”<br></div><div><br>MATERIALS<br>FABRIC Chenille<br>FABRIC REFERENCE: SYCAMORE IV 09<br>DETAILS Piping: HANOI III 30<br><br><div><div></div></div></div>                        ",https://www.brabbu.com/product/pillows/pardus-black/eclectic/,28/04/2023,brabbu
PARDUS WHITE ECLECTIC,PARDUS WHITE ECLECTIC,softgoods,Pillows,"
				<p>










</p><p>









</p><p>









</p><p></p>



This modern and contemporary white pillow shares the tenacity and pattern of one of the fiercest animals in the animal kingdom, the leopard. Like the Panthera Pardus, this product has the strength and a high ability to fit and adapt to any special environment, making it unique with its exclusive design.



<br><p></p><p></p>			",https://www.brabbu.com/resources/images/products/534/gallery/BN08_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        <div>DIMENSIONS<br>Width 50 cm | 19,68”<br>Height 30 cm | 11,81”<br></div><div><br>MATERIALS<br>FABRIC CHENILLE<br>FABRIC REFERENCE SYCAMORE IV 01<br>DETAILS Piping: MOSS XVI 10<br><br>




<br>




<br><br><div><div></div></div></div>                        ",https://www.brabbu.com/product/pillows/pardus-white/eclectic/,28/04/2023,brabbu
PARDUS ORANGE ECLECTIC,PARDUS ORANGE ECLECTIC,softgoods,Pillows,"
				<p>










</p><p>









</p><p>









</p><p></p>



This modern and contemporary orange pillow shares the tenacity and pattern of one of the fiercest animals in the animal kingdom, the leopard. Like the Panthera Pardus, this product has the strength and a high ability to fit and adapt to any special environment, making it unique with its exclusive design.



<br><p></p><p></p>			",https://www.brabbu.com/resources/images/products/532/gallery/N010_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        <div>DIMENSIONS<br>Width 45 cm | 19,68”<br>Height 45 cm | 11,81”<br></div><div><br>MATERIALS<br>FABRIC CHENILLE<br>FABRIC REFERENCE SYCAMORE IV 03<br>DETAILS Piping: HANOI VI 01<br>




<br>




<br><br><div><div></div></div></div>                        ",https://www.brabbu.com/product/pillows/pardus-orange/eclectic/,28/04/2023,brabbu
PARDUS BROWN ECLECTIC,PARDUS BROWN ECLECTIC,softgoods,Pillows,"
				<p>










</p><p>









</p><p>









</p><p></p>



This modern and contemporary brown pillow shares the tenacity and pattern of one of the fiercest animals in the animal kingdom, the leopard. Like the Panthera Pardus, this product has the strength and a high ability to fit and adapt to any special environment, making it unique with its exclusive design.



<br><p></p><p></p>			",https://www.brabbu.com/resources/images/products/531/gallery/BN021_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        <div></div>DIMENSIONS&nbsp;<div>Width 50 cm | 19,68”&nbsp;</div><div>Height 30 cm | 11,81”<br><br></div><div>MATERIALS</div><div>FABRIC Chenille</div><div>FABRIC REFERENCE: SYCAMORE IV 07</div><div>DETAILS Piping: MOSS XVI 11<br></div><div><div><br>




<br><br><div><div></div></div></div></div>                        ",https://www.brabbu.com/product/pillows/pardus-brown/eclectic/,28/04/2023,brabbu
WALLINGFORD BLACK ECLECTIC,WALLINGFORD BLACK ECLECTIC,softgoods,Pillows,"
				<p>





This black pillow adopts a modern design inspired by the most beautiful crystals in its brute stadium. This pillow is a modern and unique representation of nature, contrasting hard figures with the soft velvet fabric.This versatile and luxurious design allows a multiplicity of opportunities for decoration that will surely impress everyone.




<br></p>			",https://www.brabbu.com/resources/images/products/557/gallery/BW010_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        DIMENSIONS&nbsp;<div>Width&nbsp; 50 cm | 19,68”&nbsp;</div><div>Height&nbsp; 50 cm | 19,68”<br><br></div><div>MATERIALS FABRIC Velvet</div><div>FABRIC REFERENCE MOSS XXXVIII 06</div><div>DETAILS  Piping: MOSS I 18<br></div><div><div><div></div></div></div>                        ",https://www.brabbu.com/product/pillows/wallingford-black/eclectic/,28/04/2023,brabbu
WALLINGFORD YELLOW ECLECTIC,WALLINGFORD YELLOW ECLECTIC,softgoods,Pillows,"
				<p>





This yellow pillow adopts a modern design inspired by the most beautiful crystals in its brute stadium. Contrasting hard figures with the soft velvet fabric, this pillow is a modern and rare nature representation. This versatile and luxurious design allows a multiplicity of opportunities for decoration that will surely impress everyone.





<br></p>			",https://www.brabbu.com/resources/images/products/500/gallery/Y013_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,In Stock,"
                        DIMENSIONS<br>Width 50 cm | 19,68”<br>Height 50 cm | 19,68”<div><br>MATERIALS<br>Fabric: Velvet<br>Fabric Reference: MOSS XXXVIII 05<br>Details Piping: HANOI II 07<div><div></div></div></div>                        ",https://www.brabbu.com/product/pillows/wallingford-yellow/eclectic/,28/04/2023,brabbu
WALLINGFORD BROWN ECLECTIC,WALLINGFORD BROWN ECLECTIC,softgoods,Pillows,"
				<p>





This brown pillow adopts a modern design inspired by the most beautiful crystals in its brute stadium. Contrasting hard figures with the soft velvet fabric, this pillow is a modern and rare nature representation. This versatile and luxurious design allows a multiplicity of opportunities for decoration that will surely impress everyone.




<br></p>			",https://www.brabbu.com/resources/images/products/503/gallery/BN018_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        DIMENSIONS&nbsp;<div>Width&nbsp; 45 cm | 17,71”&nbsp;</div><div>Height&nbsp; 45 cm | 17,71”<br><br></div><div>MATERIALS</div><div>FABRIC   Velvet&nbsp;</div><div>FABRIC REFERENCE MOSS XXXVIII 01</div><div><div><div><div></div></div></div></div>                        ",https://www.brabbu.com/product/pillows/wallingford-brown/eclectic/,28/04/2023,brabbu
WALLINGFORD BLUE ECLECTIC,WALLINGFORD BLUE ECLECTIC,softgoods,Pillows,"
				<p>





This blue pillow adopts a modern design inspired by the most beautiful crystals in its brute stadium. Contrasting hard figures with the soft velvet fabric, this pillow is a modern and rare nature representation. This versatile and luxurious design allows a multiplicity of opportunities for decoration that will surely impress everyone.





<br></p>			",https://www.brabbu.com/resources/images/products/506/gallery/A09_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/ymeBGi9J7aI?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 50 cm | 19,68”<br>Height 50 cm | 19,68”<div><br>MATERIALS<br>Fabric Velvet<br>Fabric Reference: MOSS XXXVIII 04<br>Details Piping: HANOI III 05<div><div><div></div></div></div></div>                        ",https://www.brabbu.com/product/pillows/wallingford-blue/eclectic/,28/04/2023,brabbu
