product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,pageUrl,scrape_date,supplier
DALYAN II DINING CHAIR,DALYAN II DINING CHAIR,upholstery,Dining Chairs,"
				<p>





The DALYAN Swivel Dining Chair was inspired by Cleopatra and her opulent and elegant furniture. Upholstered in synthetic leather and with a swivel base in brushed aged brass matte, the DALYAN Swivel Grey Dining Chair balances feminine shapes with neutral tones, being ideal for any type of design.




<br></p>			",https://www.brabbu.com/resources/images/products/743/gallery/540x505_1.jpg,https://www.brabbu.com/resources//images/products/743/gallery/previews/167x93_2.jpg,https://www.brabbu.com/resources//images/products/743/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/743/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/743/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/743/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/743/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/743/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/743/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/743/gallery/previews/167x93_3.jpg,,,https://www.brabbu.com/product/upholstery/dalyan-ii/dining-chair/,20/04/2023,brabbu
DUKONO DINING CHAIR,DUKONO DINING CHAIR,upholstery,Dining Chairs,"As one of Indonesia’s most active volcanoes, Dukono embodies an unpredictable strength. With a renaissance bronze nailhead trim that adds a glamorous touch to the back of this velvet upholstered dining chair and black matte lacquer legs, the Dukono Dining Chair will be the perfect addition to your modern dining room. Its charming design will make each meal an unforgettable experience.",https://www.brabbu.com/resources/images/products/882/gallery/dukono-dining-chair-5.jpg,https://www.brabbu.com/resources/images/products/882/gallery/dukono-dining-chair-2.jpg,https://www.brabbu.com/resources/images/products/882/gallery/dukono-dining-chair-3.jpg,https://www.brabbu.com/resources/images/products/882/gallery/dukono-dining-chair-4.jpg,https://www.brabbu.com/resources/images/products/882/gallery/dukono-dining-chair-5.jpg,https://www.brabbu.com/resources/images/products/882/gallery/dukono-dining-chair-6.jpg,https://www.brabbu.com/resources/images/products/882/gallery/dukono-dining-chair-7.jpg,https://www.brabbu.com/resources/images/products/882/gallery/dukono-dining-chair-8.jpg,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/dukono/dining-chair,20/04/2023,brabbu
GAIA DINING CHAIR,GAIA DINING CHAIR,upholstery,Dining Chairs,"

In Greek mythology, Gaia is the Earth personification. She is the ancestral mother of all life, the skeleton that holds us all together and protects our heart and lungs. Like her, the GAIA Dining Chair embodies this skeleton personification, bringing nature’s backbone into your home. It is fully upholstered in twill, making it the perfect high back dining chair to fit your dining room.

<br>",https://www.brabbu.com/resources/images/products/695/gallery/1_800x500.jpg,,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/gaia/dining-chair,20/04/2023,brabbu
IBIS DINING CHAIR,IBIS DINING CHAIR,upholstery,Dining Chairs,,https://www.brabbu.com/resources/images/products/161/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/161/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/161/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/161/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/161/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/161/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/161/gallery/7_800x500.jpg,,,,https://www.youtube.com/embed/8u7VQit9c1s?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/ibis/dining-chair,20/04/2023,brabbu
KANSAS DINING CHAIR,KANSAS DINING CHAIR,upholstery,Dining Chairs,,https://www.brabbu.com/resources/images/products/279/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/279/gallery/13_800x500.jpg,https://www.brabbu.com/resources/images/products/279/gallery/11_800x500.jpg,https://www.brabbu.com/resources/images/products/279/gallery/12_800x500.jpg,https://www.brabbu.com/resources/images/products/279/gallery/1_800x500.jpg,https://www.brabbu.com/resources/images/products/279/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/279/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/279/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/279/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/279/gallery/6_800x500.jpg,https://www.youtube.com/embed/0kfTNClXm8E?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/kansas/dining-chair,20/04/2023,brabbu
KANSAS II DINING CHAIR,KANSAS II DINING CHAIR,upholstery,Dining Chairs,"
				<p>



Each Spring, from 1866 to 1885, Cowboys rode from Texas to the railheads in Kansas. KANSAS Swivel Dining Chair is a tribute to their courage. This button-tufted back chair is upholstered in synthetic leather with a swivel brushed aged brass matte base, the perfect dining room furniture addition.



<br></p>			",https://www.brabbu.com/resources/images/products/742/gallery/540x505_1.jpg,https://www.brabbu.com/resources//images/products/742/gallery/previews/167x93_2.jpg,https://www.brabbu.com/resources//images/products/742/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/742/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/742/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/742/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/742/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/742/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/742/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/742/gallery/previews/167x93_3.jpg,,,https://www.brabbu.com/product/upholstery/kansas-ii/dining-chair/,20/04/2023,brabbu
N20 DINING CHAIR,N20 DINING CHAIR,upholstery,Dining Chairs,"Symbol of knowledge and rebirth, Nº20 Dining Chair was raised through a long journey of 24 prototypes. This dining chair, fully upholstered in twill, features a nailhead trim that adds subtle sophistication. Full of strength and determination, this upholstered dining chair is sure to impress.&nbsp;<br>&nbsp;",https://www.brabbu.com/resources/images/products/162/gallery/9.jpg,https://www.brabbu.com/resources/images/products/162/gallery/2.jpg,https://www.brabbu.com/resources/images/products/162/gallery/3.jpg,https://www.brabbu.com/resources/images/products/162/gallery/4.jpg,https://www.brabbu.com/resources/images/products/162/gallery/5.jpg,https://www.brabbu.com/resources/images/products/162/gallery/6.jpg,https://www.brabbu.com/resources/images/products/162/gallery/7.jpg,https://www.brabbu.com/resources/images/products/162/gallery/8.jpg,https://www.brabbu.com/resources/images/products/162/gallery/1_dourada.jpg,https://www.brabbu.com/resources/images/products/162/gallery/9.jpg,https://www.youtube.com/embed/59fGIPpi_6w?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/n20/dining-chair,20/04/2023,brabbu
NAJ DINING CHAIR,NAJ DINING CHAIR,upholstery,Dining Chairs,,https://www.brabbu.com/resources/images/products/163/gallery/01_800x500.jpg,,,,,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/naj/dining-chair,20/04/2023,brabbu
NANOOK DINING CHAIR,NANOOK DINING CHAIR,upholstery,Dining Chairs,,https://www.brabbu.com/resources/images/products/164/gallery/nanook-dining-chair-7.jpg,https://www.brabbu.com/resources/images/products/164/gallery/nanook-dining-chair-2.jpg,https://www.brabbu.com/resources/images/products/164/gallery/nanook-dining-chair-3.jpg,https://www.brabbu.com/resources/images/products/164/gallery/nanook-dining-chair-4.jpg,https://www.brabbu.com/resources/images/products/164/gallery/nanook-dining-chair-5.jpg,https://www.brabbu.com/resources/images/products/164/gallery/nanook-dining-chair-6.jpg,https://www.brabbu.com/resources/images/products/164/gallery/nanook-dining-chair-7.jpg,https://www.brabbu.com/resources/images/products/164/gallery/nanook-dining-chair-8.jpg,https://www.brabbu.com/resources/images/products/164/gallery/nanook-dining-chair-9.jpg,https://www.brabbu.com/resources/images/products/164/gallery/nanook-dining-chair-10.jpg,https://www.youtube.com/embed/vKIaEjpwYjg?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/nanook/dining-chair,20/04/2023,brabbu
NUKA DINING CHAIR,NUKA DINING CHAIR,upholstery,Dining Chairs,"
				<p></p><p></p>



Nuka is a glacier in Alaska known for its sublime beauty. NUKA Dining Chair came to life inspired by this magnificent natural monument. Upholstered in velvet with a nail trim in polished gold, and legs in glossy golden powder, this velvet upholstered dining room chair with a curved back will make any dining room decor look sleek and chic.



<br><p></p>			",https://www.brabbu.com/resources/images/products/282/gallery/01.jpg,https://www.brabbu.com/resources//images/products/282/gallery/previews/nuka-dining-chair-2.png,https://www.brabbu.com/resources//images/products/282/gallery/previews/nuka-dining-chair-3.png,https://www.brabbu.com/resources//images/products/282/gallery/previews/nuka-dining-chair-3.png,https://www.brabbu.com/resources//images/products/282/gallery/previews/nuka-dining-chair-3.png,https://www.brabbu.com/resources//images/products/282/gallery/previews/nuka-dining-chair-3.png,https://www.brabbu.com/resources//images/products/282/gallery/previews/nuka-dining-chair-3.png,https://www.brabbu.com/resources//images/products/282/gallery/previews/nuka-dining-chair-3.png,https://www.brabbu.com/resources//images/products/282/gallery/previews/nuka-dining-chair-3.png,https://www.brabbu.com/resources//images/products/282/gallery/previews/nuka-dining-chair-3.png,,,https://www.brabbu.com/product/upholstery/nuka/dining-chair/,20/04/2023,brabbu
NUKA II DINING CHAIR,NUKA II DINING CHAIR,upholstery,Dining Chairs,"
				<p>



Nuka is a glacier in Alaska, known for its sublime beauty. NUKA Swivel Green Dining Chair was inspired by this magnificent natural monument fitting perfectly any home decor. Upholstered in green velvet with a gold nail trim and a swivel base in brushed aged brass matte, this green velvet swivel dining chair will make a statement in any dining room.



<br></p>			",https://www.brabbu.com/resources/images/products/741/gallery/01.jpg,https://www.brabbu.com/resources//images/products/741/gallery/previews/2.jpg,https://www.brabbu.com/resources//images/products/741/gallery/previews/3.jpg,https://www.brabbu.com/resources//images/products/741/gallery/previews/3.jpg,https://www.brabbu.com/resources//images/products/741/gallery/previews/3.jpg,https://www.brabbu.com/resources//images/products/741/gallery/previews/3.jpg,https://www.brabbu.com/resources//images/products/741/gallery/previews/3.jpg,https://www.brabbu.com/resources//images/products/741/gallery/previews/3.jpg,https://www.brabbu.com/resources//images/products/741/gallery/previews/3.jpg,https://www.brabbu.com/resources//images/products/741/gallery/previews/3.jpg,,,https://www.brabbu.com/product/upholstery/nuka-ii/dining-chair/,20/04/2023,brabbu
OKA DINING CHAIR,OKA DINING CHAIR,upholstery,Dining Chairs,,https://www.brabbu.com/resources/images/products/165/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/165/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/165/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/165/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/165/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/165/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/165/gallery/7_800x500.jpg,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/oka/dining-chair,20/04/2023,brabbu
STOLA DINING CHAIR,STOLA DINING CHAIR,upholstery,Dining Chairs,"

<b></b>

STOLA Dining Chair received its name from the way Ancient Roman women were dressed. As Roman women’s clothes were a symbol of elegance and strength, this fully upholstered velvet dining chair with draped fabric in the inner back will bring the same elegance and fierceness to your dining room.

<b></b>",https://www.brabbu.com/resources/images/products/736/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/736/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/736/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/736/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/736/gallery/5_800x500.jpg,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/stola/dining-chair,20/04/2023,brabbu
TELLUS DINING CHAIR,TELLUS DINING CHAIR,upholstery,Dining Chairs,"





























In Roman mythology, Tellus is the goddess of the Earth. TELLUS Dining Chair honours its deity aura. The velvet fabric, nailhead trim and back legs in matte lacquer add subtle sophistication, making this high back dining chair an elegant product able to fit in any modern dining room.


































<br>",https://www.brabbu.com/resources/images/products/759/gallery/tellus-dining-chair-5.jpg,https://www.brabbu.com/resources/images/products/759/gallery/tellus-dining-chair-2.jpg,https://www.brabbu.com/resources/images/products/759/gallery/tellus-dining-chair-3.jpg,https://www.brabbu.com/resources/images/products/759/gallery/tellus-dining-chair-4.jpg,https://www.brabbu.com/resources/images/products/759/gallery/tellus-dining-chair-5.jpg,https://www.brabbu.com/resources/images/products/759/gallery/tellus-dining-chair-6.jpg,https://www.brabbu.com/resources/images/products/759/gallery/tellus-dining-chair-7.jpg,https://www.brabbu.com/resources/images/products/759/gallery/tellus-dining-chair-8.jpg,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/tellus/dining-chair,20/04/2023,brabbu
ZULU DINING CHAIR,ZULU DINING CHAIR,upholstery,Dining Chairs,"
				<p></p><p></p>





Zulu is the largest ethnic group in South Africa and the one who inspired the ZULU Dining Chair. This synthetic suede upholstered dining chair has a button-tufted design, making it full of personality, making it an unforgettable dining room chair.




<br><p></p>			",https://www.brabbu.com/resources/images/products/167/gallery/zulu-dining-room-chair-mid-century-modern-furniture-1.jpg,https://www.brabbu.com/resources//images/products/167/gallery/previews/zulu-dining-room-chair-mid-century-modern-furniture-2.jpg,https://www.brabbu.com/resources//images/products/167/gallery/previews/zulu-dining-room-chair-mid-century-modern-furniture-3.jpg,https://www.brabbu.com/resources//images/products/167/gallery/previews/zulu-dining-room-chair-mid-century-modern-furniture-3.jpg,https://www.brabbu.com/resources//images/products/167/gallery/previews/zulu-dining-room-chair-mid-century-modern-furniture-3.jpg,https://www.brabbu.com/resources//images/products/167/gallery/previews/zulu-dining-room-chair-mid-century-modern-furniture-3.jpg,https://www.brabbu.com/resources//images/products/167/gallery/previews/zulu-dining-room-chair-mid-century-modern-furniture-3.jpg,https://www.brabbu.com/resources//images/products/167/gallery/previews/zulu-dining-room-chair-mid-century-modern-furniture-3.jpg,https://www.brabbu.com/resources//images/products/167/gallery/previews/zulu-dining-room-chair-mid-century-modern-furniture-3.jpg,https://www.brabbu.com/resources//images/products/167/gallery/previews/zulu-dining-room-chair-mid-century-modern-furniture-3.jpg,,,https://www.brabbu.com/product/upholstery/zulu/dining-chair/,20/04/2023,brabbu
MARCO DINING CHAIR,MARCO DINING CHAIR,upholstery,Dining Chairs,"A dining chair part of the Marco collection, this mid-century piece is the ultimate chair for a luxurious dining room ready for a feast. Marco dining chair features polished brass and glossy black feet along with round shaped arms that provide even more comfort.",https://www.brabbu.com/resources/images/products/866/gallery/01.jpg,,,,,,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/marco/dining-chair,20/04/2023,brabbu
SABOTEUR DINING CHAIR,SABOTEUR DINING CHAIR,upholstery,Dining Chairs,"The Saboteur Dining chair is here to bring that old noir movie scene vibe into any modern dining space, whether private or commercial. Made with the finest materials, velvet, and brass, the modern dining chair is a perfect blend of luxury and comfort, and thanks to its smooth and simples lines it’s ideal for all types of interiors, from the minimalistic to the maximalist.",https://www.brabbu.com/resources/images/products/799/gallery/02.jpg,https://www.brabbu.com/resources/images/products/799/gallery/02.jpg,https://www.brabbu.com/resources/images/products/799/gallery/03.jpg,https://www.brabbu.com/resources/images/products/799/gallery/04.jpg,https://www.brabbu.com/resources/images/products/799/gallery/05.jpg,,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/saboteur/dining-chair,20/04/2023,brabbu
WALES BED,WALES BED,upholstery,Bed,"
				<p>

Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES Bed pays tribute to the country’s history. Fully upholstered in velvet and with nails on its headboard, this modern velvet bed brings elegance and comfort to any bedroom.

 <br></p>			",https://www.brabbu.com/resources/images/products/722/gallery/wales-bed-1.jpg,https://www.brabbu.com/resources//images/products/722/gallery/previews/wales-bed-2.jpg,https://www.brabbu.com/resources//images/products/722/gallery/previews/wales-bed-3.jpg,https://www.brabbu.com/resources//images/products/722/gallery/previews/wales-bed-3.jpg,https://www.brabbu.com/resources//images/products/722/gallery/previews/wales-bed-3.jpg,https://www.brabbu.com/resources//images/products/722/gallery/previews/wales-bed-3.jpg,https://www.brabbu.com/resources//images/products/722/gallery/previews/wales-bed-3.jpg,https://www.brabbu.com/resources//images/products/722/gallery/previews/wales-bed-3.jpg,https://www.brabbu.com/resources//images/products/722/gallery/previews/wales-bed-3.jpg,https://www.brabbu.com/resources//images/products/722/gallery/previews/wales-bed-3.jpg,,,https://www.brabbu.com/product/upholstery/wales/bed/,20/04/2023,brabbu
CHATEAU BED,CHATEAU BED,upholstery,Bed,"Inspired by the walls of French castles, this magnifique headboard takes every bedroom and turns it into the most exclusive chamber. Made with leather and gold-plated brass bars, it’s a modern headboard that will make an impressive statement in any bedroom - modern or stately.",https://www.brabbu.com/resources/images/products/806/gallery/01.jpg,,,,,,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/chateau/bed,20/04/2023,brabbu
MINELLI BED,MINELLI BED,upholstery,Bed,"A mid-century style bed that is perfect for a bedroom ambience that is both sober and sophisticated. This bed’s body, which displays beautifully organic lines, is built out of walnut wood and is then expertly covered by bonded velvet. Only the sides are left with exposed wood, showing this bed’s true sobriety. No doubt a truly inspiring design for retro lovers who crave for lavish yet clear-headed design.",https://www.brabbu.com/resources/images/products/865/gallery/01.jpg,,,,,,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/minelli/bed,20/04/2023,brabbu
NAJ OTTOMAN,NAJ OTTOMAN,upholstery,Ottoman & Stools,"
				Guatemala was the stage of one of the most important discoveries in the twentieth century - the Naj Tunich. Inspired by it is NAJ Ottoman, an upholstered ottoman in cotton velvet. This fully upholstered ottoman is sure to make a statement in any contemporary home design.			",https://www.brabbu.com/resources/images/products/172/gallery/naj-restfoot-modern-classic-velvet-2.jpg,https://www.brabbu.com/resources//images/products/172/gallery/previews/naj-restfoot-modern-classic-velvet-1.jpg,https://www.brabbu.com/resources//images/products/172/gallery/previews/naj%20armchair%20+%20naj%20ottoman-min%20(1).jpg,https://www.brabbu.com/resources//images/products/172/gallery/previews/naj%20armchair%20+%20naj%20ottoman-min%20(1).jpg,https://www.brabbu.com/resources//images/products/172/gallery/previews/naj%20armchair%20+%20naj%20ottoman-min%20(1).jpg,https://www.brabbu.com/resources//images/products/172/gallery/previews/naj%20armchair%20+%20naj%20ottoman-min%20(1).jpg,https://www.brabbu.com/resources//images/products/172/gallery/previews/naj%20armchair%20+%20naj%20ottoman-min%20(1).jpg,https://www.brabbu.com/resources//images/products/172/gallery/previews/naj%20armchair%20+%20naj%20ottoman-min%20(1).jpg,https://www.brabbu.com/resources//images/products/172/gallery/previews/naj%20armchair%20+%20naj%20ottoman-min%20(1).jpg,https://www.brabbu.com/resources//images/products/172/gallery/previews/naj%20armchair%20+%20naj%20ottoman-min%20(1).jpg,,In Stock,https://www.brabbu.com/product/upholstery/naj/ottoman/,20/04/2023,brabbu
OTTER OTTOMAN,OTTER OTTOMAN,upholstery,Ottoman & Stools,"
				<p>



Otters are known for being playful animals, with a high capacity to adapt to the environment. Inspired by the nature of this animal, the OTTER Ottoman can adapt to any room and be an integral part of your interior design. Upholstered in orange cotton velvet and with a base in ash wood with wenge stain matte varnish, this velvet ottoman has round shapes that transmit both comfort and grandiosity.



<br></p>			",https://www.brabbu.com/resources/images/products/668/gallery/01.jpg,https://www.brabbu.com/resources//images/products/668/gallery/previews/OTTER_POUF_2.jpg,https://www.brabbu.com/resources//images/products/668/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/668/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/668/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/668/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/668/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/668/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/668/gallery/previews/167x93-3.jpg,https://www.brabbu.com/resources//images/products/668/gallery/previews/167x93-3.jpg,,,https://www.brabbu.com/product/upholstery/otter/ottoman/,20/04/2023,brabbu
NUI STOOL,NUI STOOL,upholstery,Ottoman & Stools,"
				<p>



Rapa Nui is a seafaring civilization known for creating the famous Easter Island statues. NUI Stool honours these people in the shape of an impressive contemporary stool. This cotton velvet upholstered stool has a base structure in brass, adding a distinctive touch to your modern contemporary home decor.



<br></p>			",https://www.brabbu.com/resources/images/products/453/gallery/01.jpg,https://www.brabbu.com/resources//images/products/453/gallery/previews/167x73-2.jpg,https://www.brabbu.com/resources//images/products/453/gallery/previews/167x73-3.jpg,https://www.brabbu.com/resources//images/products/453/gallery/previews/167x73-3.jpg,https://www.brabbu.com/resources//images/products/453/gallery/previews/167x73-3.jpg,https://www.brabbu.com/resources//images/products/453/gallery/previews/167x73-3.jpg,https://www.brabbu.com/resources//images/products/453/gallery/previews/167x73-3.jpg,https://www.brabbu.com/resources//images/products/453/gallery/previews/167x73-3.jpg,https://www.brabbu.com/resources//images/products/453/gallery/previews/167x73-3.jpg,https://www.brabbu.com/resources//images/products/453/gallery/previews/167x73-3.jpg,,In Stock,https://www.brabbu.com/product/upholstery/nui/stool/,20/04/2023,brabbu
KOI STOOL,KOI STOOL,upholstery,Ottoman & Stools,"
				<p></p><p></p>



Koi Carp is a recurring symbol of Japanese culture. Its natural colour mutations reveal their capacity to adapt, just like KOI Stool. Featuring a base in brushed brass matte and a top in cotton velvet, this upholstered stool will add refined elegance to any modern contemporary home decor.



<br><p></p>			",https://www.brabbu.com/resources/images/products/127/gallery/01.jpg,https://www.brabbu.com/resources//images/products/127/gallery/previews/koi-upholstered-stool-contemporary-design-by-brabbu-2.jpg,https://www.brabbu.com/resources//images/products/127/gallery/previews/koi-upholstered-stool-contemporary-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/127/gallery/previews/koi-upholstered-stool-contemporary-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/127/gallery/previews/koi-upholstered-stool-contemporary-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/127/gallery/previews/koi-upholstered-stool-contemporary-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/127/gallery/previews/koi-upholstered-stool-contemporary-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/127/gallery/previews/koi-upholstered-stool-contemporary-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/127/gallery/previews/koi-upholstered-stool-contemporary-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/127/gallery/previews/koi-upholstered-stool-contemporary-design-by-brabbu-3.jpg,,In Stock,https://www.brabbu.com/product/upholstery/koi/stool/,20/04/2023,brabbu
NOAKI STOOL,NOAKI STOOL,upholstery,Ottoman & Stools,"



The monolithic statues of Easter Islands, known for Moai or Naoki, were the inspiration behind NOAKI Stool. With a seating in velvet and a base in glossy black lacquer, this distinct velvet stool is perfect to use as a bedroom stool, living room stool or as a footstool.



",https://www.brabbu.com/resources/images/products/452/gallery/NOAKI%20Stool_02.jpg,https://www.brabbu.com/resources/images/products/452/gallery/02.jpg,https://www.brabbu.com/resources/images/products/452/gallery/03.jpg,https://www.brabbu.com/resources/images/products/452/gallery/04.jpg,https://www.brabbu.com/resources/images/products/452/gallery/05.jpg,https://www.brabbu.com/resources/images/products/452/gallery/06.jpg,https://www.brabbu.com/resources/images/products/452/gallery/07.jpg,https://www.brabbu.com/resources/images/products/452/gallery/NOAKI%20Stool.jpg,https://www.brabbu.com/resources/images/products/452/gallery/NOAKI%20Stool_02.jpg,https://www.brabbu.com/resources/images/products/452/gallery/NOAKI%20Stool_03.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/noaki/stool,20/04/2023,brabbu
NAJ BENCH,NAJ BENCH,upholstery,Chaise Longue,"
				<p>



Guatemala was the stage of one of the most important discoveries in the twentieth century - the Naj Tunich. Inspired by it is NAJ Bench, an upholstered bench in velvet. This fully velvet upholstered bench is sure to complement any modern home decor. Place it at the foot of your modern bedroom design and witness it bring elegance and poise!



<br></p>			",https://www.brabbu.com/resources/images/products/685/gallery/540X505-1.jpg,,,,,,,,,,,,https://www.brabbu.com/product/upholstery/naj/bench/,20/04/2023,brabbu
COMO CHAISE LONGUE,COMO CHAISE LONGUE,upholstery,Chaise Longue,"





Lake Como, in Italy, is known for its dramatic scenery with water lilies. Inspired by this beauty and dramatic scenery, the COMO Chaise Longue came to life. This fully upholstered chaise longue in cotton velvet is a modern contemporary item that exudes elegance and comfort.





<br>",https://www.brabbu.com/resources/images/products/619/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/619/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/619/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/619/gallery/8_800x500.jpg,https://www.brabbu.com/resources/images/products/619/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/619/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/619/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/619/gallery/6_800x500.jpg,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/como/chaise-longue,20/04/2023,brabbu
WALES BENCH,WALES BENCH,upholstery,Chaise Longue,"

Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES Bench pays tribute to the country’s history. Upholstered in cotton velvet and with a footer in brushed aged brass matte, this upholstered bench brings elegance to any room it is in.

<br>",https://www.brabbu.com/resources/images/products/691/gallery/8.jpg,https://www.brabbu.com/resources/images/products/691/gallery/2.jpg,https://www.brabbu.com/resources/images/products/691/gallery/3.jpg,https://www.brabbu.com/resources/images/products/691/gallery/4.jpg,https://www.brabbu.com/resources/images/products/691/gallery/5.jpg,https://www.brabbu.com/resources/images/products/691/gallery/6.jpg,https://www.brabbu.com/resources/images/products/691/gallery/7.jpg,https://www.brabbu.com/resources/images/products/691/gallery/8.jpg,https://www.brabbu.com/resources/images/products/691/gallery/1_540x505.jpg,https://www.brabbu.com/resources/images/products/691/gallery/2_540x505.jpg,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/wales/bench,20/04/2023,brabbu
